client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0919_47,0,,394,test,0.0,5.3430667
f0920_11,0,,269,test,0.0,5.412036
f0936_34,0,,298,test,0.0,4.5292716
f0991_47,0,,8,test,0.0,5.4088607
f0994_46,0,,37,test,0.0,5.0645385
f0995_43,0,,336,test,0.0,5.095938
f1003_41,0,,218,test,0.0,5.279499
f1011_35,0,,152,test,0.0,4.889993
f1021_16,0,,277,test,0.0,4.9838834
f1027_05,0,,303,test,0.03225806451612903,5.2871733
f1038_35,0,,24,test,0.3333333333333333,5.1394057
f1039_40,0,,330,test,0.0,4.8444495
f1042_08,0,,325,test,0.0,4.817689
f1145_39,0,,248,test,0.0,5.1082582
f1175_48,0,,301,test,0.0,4.99764
f1176_40,0,,326,test,0.0,5.046415
f1203_10,0,,287,test,0.0,5.117293
f1223_27,0,,185,test,0.0,4.9425907
f1250_24,0,,233,test,0.041666666666666664,4.8990645
f1273_29,0,,315,test,0.0,5.1972747
f1275_19,0,,41,test,0.0,4.6185637
f1290_49,0,,261,test,0.0,5.199236
f1293_37,0,,278,test,0.0,5.0969744
f1303_05,0,,279,test,0.0,5.1196847
f1316_31,0,,187,test,0.0,4.887794
f1336_30,0,,262,test,0.0,5.2067637
f1349_00,0,,258,test,0.0,5.2544794
f1397_09,0,,330,test,0.0,5.436299
f1430_10,0,,281,test,0.0,4.846626
f1463_23,0,,95,test,0.0,5.4695044
f1466_48,0,,297,test,0.0,4.932439
f1481_35,0,,352,test,0.027777777777777776,5.3625746
f1494_41,0,,357,test,0.0,4.9186606
f1503_02,0,,129,test,0.07692307692307693,4.3046484
f1509_45,0,,123,test,0.0,4.4027395
f1538_15,0,,146,test,0.0,5.574127
f1568_21,0,,167,test,0.058823529411764705,4.6952195
f1582_49,0,,169,test,0.0,4.8717656
f1584_28,0,,169,test,0.0,4.588318
f1615_41,0,,114,test,0.0,4.859277
f1696_08,0,,125,test,0.0,4.5168986
f1706_39,0,,42,test,0.0,5.824965
f1711_35,0,,140,test,0.0,5.294437
f1713_02,0,,142,test,0.0,5.668089
f1719_12,0,,163,test,0.0,5.1291246
f1726_01,0,,40,test,0.0,4.545128
f1729_47,0,,54,test,0.0,4.9597054
f1745_36,0,,139,test,0.0,4.7585077
f1746_28,0,,115,test,0.0,4.714084
f1767_34,0,,51,test,0.0,4.758521
f1790_11,0,,143,test,0.0,4.1408525
f1802_35,0,,109,test,0.0,5.2110567
f1806_29,0,,177,test,0.0,5.373774
f1829_17,0,,128,test,0.0,5.5800357
f1845_02,0,,13,test,0.0,5.113659
f1859_39,0,,108,test,0.0,5.4018445
f1883_03,0,,163,test,0.058823529411764705,5.174763
f1891_18,0,,122,test,0.0,5.527941
f1903_48,0,,145,test,0.0,5.613627
f1922_38,0,,153,test,0.0,4.925477
f2032_22,0,,110,test,0.0,4.791672
f2041_22,0,,158,test,0.0,4.7490406
f2053_20,0,,164,test,0.0,4.8451996
f2055_31,0,,159,test,0.0,4.9309497
f2057_23,0,,150,test,0.0,4.428315
f2079_27,0,,153,test,0.0,5.1678653
f2084_07,0,,160,test,0.0625,4.4508505
f2091_28,0,,170,test,0.0,4.767728
f2104_50,0,,157,test,0.0,5.4292874
f2126_57,0,,158,test,0.0,4.5680757
f2194_63,0,,172,test,0.0,5.1464667
f2200_55,0,,168,test,0.0,4.9704857
f2215_69,0,,141,test,0.0,4.9739165
f2237_82,0,,179,test,0.0,4.9690285
f2240_80,0,,171,test,0.0,4.988492
f2256_71,0,,162,test,0.058823529411764705,5.279665
f2266_81,0,,57,test,0.0,4.0417547
f2268_88,0,,155,test,0.0625,4.8077955
f2306_63,0,,164,test,0.0,5.0304937
f2320_75,0,,171,test,0.0,4.2124057
f2322_80,0,,177,test,0.05555555555555555,5.0923905
f2346_88,0,,169,test,0.0,5.624947
f2351_74,0,,178,test,0.05555555555555555,4.7665844
f2357_70,0,,143,test,0.0,5.017495
f2391_85,0,,174,test,0.0,4.663435
f2419_83,0,,177,test,0.0,4.9428306
f2447_93,0,,168,test,0.058823529411764705,5.101307
f2452_69,0,,160,test,0.0,5.0951138
f2476_67,0,,179,test,0.0,5.187112
f2481_58,0,,176,test,0.0,4.731631
f2504_69,0,,91,test,0.0,4.955148
f2513_56,0,,173,test,0.0,5.2206254
f2522_61,0,,175,test,0.0,5.426125
f2539_96,0,,160,test,0.0,5.5278854
f3138_46,0,,47,test,0.0,4.826727
f3141_36,0,,176,test,0.0,5.039768
f3150_21,0,,181,test,0.05263157894736842,4.218942
f3201_07,0,,173,test,0.0,5.5555296
f3210_22,0,,183,test,0.0,5.268698
f3254_32,0,,115,test,0.0,5.4942584
f3269_06,0,,148,test,0.0,4.645951
f3272_48,0,,163,test,0.0,5.2953653
f3299_12,0,,181,test,0.0,5.1073375
f3315_23,0,,26,test,0.0,5.1450343
f3322_40,0,,183,test,0.0,4.84494
f3323_10,0,,153,test,0.0,4.9264865
f3343_18,0,,179,test,0.0,5.335703
f3359_42,0,,172,test,0.0,5.0855703
f3383_24,0,,180,test,0.0,5.487695
f3390_07,0,,182,test,0.05263157894736842,4.789733
f3413_34,0,,167,test,0.0,5.07116
f3456_33,0,,14,test,0.0,6.295598
f3471_02,0,,170,test,0.0,4.587887
f3475_09,0,,179,test,0.0,4.8260617
f3479_08,0,,166,test,0.0,5.234979
f3502_45,0,,183,test,0.0,4.4568825
f3516_45,0,,176,test,0.0,4.831454
f3520_45,0,,183,test,0.0,4.9553246
f3555_14,0,,180,test,0.0,5.2760515
f3564_08,0,,176,test,0.0,5.0240984
f3572_03,0,,152,test,0.0,5.175683
f3574_30,0,,150,test,0.0,4.5301557
f3635_09,0,,155,test,0.0625,4.736101
f3639_43,0,,157,test,0.0,4.7603083
f3649_28,0,,134,test,0.0,4.8831635
f3655_18,0,,170,test,0.0,4.376847
f3721_04,0,,179,test,0.0,5.2793474
f3724_32,0,,172,test,0.0,5.1026907
f3732_30,0,,179,test,0.0,4.2249484
f3742_12,0,,151,test,0.0,5.1327157
f3748_29,0,,175,test,0.0,5.0727444
f3759_43,0,,170,test,0.0,5.0116158
f3787_15,0,,172,test,0.05555555555555555,4.781527
f3808_45,0,,168,test,0.0,5.69747
f3881_31,0,,157,test,0.0,5.4174147
f3898_28,0,,179,test,0.0,5.017037
f3915_05,0,,169,test,0.0,5.0115476
f3934_45,0,,162,test,0.0,4.874189
f3982_48,0,,166,test,0.0,4.9871407
f4001_45,0,,179,test,0.0,4.808955
f4016_16,0,,175,test,0.0,4.975315
f4028_44,0,,174,test,0.0,5.2153425
f4033_05,0,,170,test,0.0,4.960881
f4046_46,0,,158,test,0.0,5.231718
f4049_18,0,,183,test,0.0,4.7065644
f4081_24,0,,180,test,0.0,4.801423
f4096_14,0,,176,test,0.0,5.4555554
f0001_41,860,,414,train,0.2553763440860215,3.1171029
f0007_14,860,,376,train,0.25443786982248523,3.3093116
f0018_13,860,,384,train,0.24347826086956523,3.2231152
f0103_28,860,,357,train,0.20249221183800623,3.253364
f0140_09,860,,347,train,0.125,3.4491649
f0143_00,860,,396,train,0.3848314606741573,3.021036
f0144_05,860,,372,train,0.3143712574850299,3.033142
f0176_30,860,,109,train,0.07142857142857142,3.7688327
f0182_29,860,,242,train,0.21658986175115208,3.3638418
f0197_34,860,,417,train,0.232,3.131876
f0206_38,860,,302,train,0.3210332103321033,3.0102959
f0208_05,860,,414,train,0.4220430107526882,2.806651
f0235_17,860,,311,train,0.32974910394265233,2.990065
f0250_37,860,,250,train,0.28888888888888886,2.906964
f0252_30,860,,404,train,0.3746556473829201,2.8788676
f0253_40,860,,361,train,0.2962962962962963,3.2686286
f0256_08,860,,423,train,0.3526315789473684,2.8385854
f0320_41,860,,421,train,0.29894179894179895,2.951199
f0364_10,860,,326,train,0.42662116040955633,2.6537817
f0390_33,860,,361,train,0.36419753086419754,2.8165338
f0401_11,860,,408,train,0.3869209809264305,2.9695227
f0430_02,860,,351,train,0.2507936507936508,3.3182979
f0451_44,860,,420,train,0.36772486772486773,2.8845315
f0474_10,860,,231,train,0.2222222222222222,3.1496847
f0499_10,860,,107,train,0.08333333333333333,3.3675964
f0561_12,860,,345,train,0.4032258064516129,2.7875576
f0592_11,860,,236,train,0.30660377358490565,3.2718563
f0603_11,860,,326,train,0.2764505119453925,2.9909363
f0612_11,860,,331,train,0.30303030303030304,3.06336
f0618_44,860,,272,train,0.1598360655737705,3.5229967
f0623_37,860,,318,train,0.26573426573426573,3.1882794
f0649_22,860,,299,train,0.34572490706319703,3.129257
f0653_02,860,,346,train,0.3247588424437299,3.165887
f0662_29,860,,313,train,0.28825622775800713,3.0695388
f0665_47,860,,391,train,0.31339031339031337,2.9041781
f0671_18,860,,353,train,0.3186119873817035,3.0935695
f0695_31,860,,368,train,0.39274924471299094,2.8051362
f0735_17,860,,320,train,0.3645833333333333,3.0469463
f0752_25,860,,118,train,0.14150943396226415,3.5776796
f0790_06,860,,116,train,0.3269230769230769,3.025045
f0816_18,860,,325,train,0.1643835616438356,3.3486047
f0818_03,860,,356,train,0.29375,3.0118105
f0842_22,860,,356,train,0.365625,2.803093
f0844_42,860,,30,train,0.1111111111111111,3.8266416
f0847_06,860,,241,train,0.3101851851851852,3.2912998
f0851_41,860,,228,train,0.43414634146341463,2.8436873
f0873_42,860,,379,train,0.3313782991202346,2.8504608
f0901_39,860,,364,train,0.3486238532110092,2.9495258
f0907_00,860,,280,train,0.24206349206349206,3.085515
f0919_47,860,,394,train,0.307909604519774,2.9111319
f0920_11,860,,269,train,0.2190082644628099,3.205859
f0936_34,860,,298,train,0.291044776119403,3.289703
f0991_47,860,,8,train,0.14285714285714285,2.9746246
f0994_46,860,,37,train,0.0,4.33365
f0995_43,860,,336,train,0.3708609271523179,2.844833
f1003_41,860,,218,train,0.3163265306122449,2.9931374
f1011_35,860,,152,train,0.16176470588235295,3.2781556
f1021_16,860,,277,train,0.3654618473895582,3.0408874
f1027_05,860,,303,train,0.41544117647058826,2.7948427
f1038_35,860,,24,train,0.0,4.288608
f1039_40,860,,330,train,0.4276094276094276,2.8517723
f1042_08,860,,325,train,0.3767123287671233,2.8614445
f1145_39,860,,248,train,0.25112107623318386,3.090742
f1175_48,860,,301,train,0.3962962962962963,2.7987154
f1176_40,860,,326,train,0.41638225255972694,2.8967342
f1203_10,860,,287,train,0.4844961240310077,2.7264733
f1223_27,860,,185,train,0.42168674698795183,2.5542035
f1250_24,860,,233,train,0.2631578947368421,3.1346297
f1273_29,860,,315,train,0.4734982332155477,2.7971215
f1275_19,860,,41,train,0.8333333333333334,1.9519105
f1290_49,860,,261,train,0.32905982905982906,2.875112
f1293_37,860,,278,train,0.336,3.101707
f1303_05,860,,279,train,0.3665338645418327,2.9149852
f1316_31,860,,187,train,0.4166666666666667,2.9577646
f1336_30,860,,262,train,0.4595744680851064,2.81901
f1349_00,860,,258,train,0.3448275862068966,3.0895238
f1397_09,860,,330,train,0.2727272727272727,3.1353693
f1430_10,860,,281,train,0.2857142857142857,3.0884128
f1463_23,860,,95,train,0.2,3.2387035
f1466_48,860,,297,train,0.38202247191011235,2.9994977
f1481_35,860,,352,train,0.23734177215189872,3.2077947
f1494_41,860,,357,train,0.4205607476635514,2.8328795
f1503_02,860,,129,train,0.45689655172413796,2.8393488
f1509_45,860,,123,train,0.37272727272727274,3.0068278
f1538_15,860,,146,train,0.3893129770992366,2.9405038
f1568_21,860,,167,train,0.5333333333333333,2.7099042
f1582_49,860,,169,train,0.39473684210526316,2.8873312
f1584_28,860,,169,train,0.40789473684210525,2.9870634
f1615_41,860,,114,train,0.7156862745098039,2.3530128
f1696_08,860,,125,train,0.7321428571428571,2.2477798
f1706_39,860,,42,train,0.6756756756756757,2.3556676
f1711_35,860,,140,train,0.5396825396825397,2.6712623
f1713_02,860,,142,train,0.4330708661417323,2.9448416
f1719_12,860,,163,train,0.3561643835616438,3.1267507
f1726_01,860,,40,train,0.0,4.634682
f1729_47,860,,54,train,0.6666666666666666,2.2036543
f1745_36,860,,139,train,0.576,2.7583795
f1746_28,860,,115,train,0.5922330097087378,2.5120244
f1767_34,860,,51,train,0.3111111111111111,2.83054
f1790_11,860,,143,train,0.515625,2.7216358
f1802_35,860,,109,train,0.5714285714285714,2.7291012
f1806_29,860,,177,train,0.5911949685534591,2.504985
f1829_17,860,,128,train,0.5391304347826087,2.9475052
f1845_02,860,,13,train,0.0,4.345084
f1859_39,860,,108,train,0.8041237113402062,1.9849572
f1883_03,860,,163,train,0.5684931506849316,2.5578175
f1891_18,860,,122,train,0.5963302752293578,2.7471535
f1903_48,860,,145,train,0.5461538461538461,2.651194
f1922_38,860,,153,train,0.5547445255474452,2.7288427
f2032_22,860,,110,train,0.5959595959595959,2.6890345
f2041_22,860,,158,train,0.5563380281690141,2.601374
f2053_20,860,,164,train,0.3673469387755102,3.033184
f2055_31,860,,159,train,0.1258741258741259,3.6092153
f2057_23,860,,150,train,0.5407407407407407,2.5729914
f2079_27,860,,153,train,0.656934306569343,2.3239017
f2084_07,860,,160,train,0.6111111111111112,2.6664617
f2091_28,860,,170,train,0.5490196078431373,2.7676942
f2104_50,860,,157,train,0.5460992907801419,2.839269
f2126_57,860,,158,train,0.44366197183098594,3.0403366
f2194_63,860,,172,train,0.4090909090909091,2.8971283
f2200_55,860,,168,train,0.31788079470198677,3.1121802
f2215_69,860,,141,train,0.48412698412698413,2.777176
f2237_82,860,,179,train,0.4161490683229814,2.9478776
f2240_80,860,,171,train,0.5228758169934641,2.8211112
f2256_71,860,,162,train,0.4206896551724138,2.8461616
f2266_81,860,,57,train,0.21568627450980393,3.8860154
f2268_88,860,,155,train,0.45323741007194246,2.9635625
f2306_63,860,,164,train,0.38095238095238093,2.9607666
f2320_75,860,,171,train,0.4444444444444444,2.9075212
f2322_80,860,,177,train,0.33962264150943394,2.9295456
f2346_88,860,,169,train,0.5197368421052632,2.7688324
f2351_74,860,,178,train,0.275,3.0965445
f2357_70,860,,143,train,0.6328125,2.5698113
f2391_85,860,,174,train,0.5512820512820513,2.732628
f2419_83,860,,177,train,0.389937106918239,3.0199008
f2447_93,860,,168,train,0.3708609271523179,3.126427
f2452_69,860,,160,train,0.4861111111111111,2.867772
f2476_67,860,,179,train,0.43478260869565216,2.9364924
f2481_58,860,,176,train,0.31645569620253167,2.911404
f2504_69,860,,91,train,0.48148148148148145,3.024936
f2513_56,860,,173,train,0.2967741935483871,3.1141613
f2522_61,860,,175,train,0.45222929936305734,2.8583813
f2539_96,860,,160,train,0.5902777777777778,2.5823598
f3138_46,860,,47,train,0.21428571428571427,3.8381722
f3141_36,860,,176,train,0.569620253164557,2.8041208
f3150_21,860,,181,train,0.5679012345679012,2.6820626
f3201_07,860,,173,train,0.2838709677419355,3.1246421
f3210_22,860,,183,train,0.5,2.7294784
f3254_32,860,,115,train,0.44660194174757284,2.8917634
f3269_06,860,,148,train,0.3458646616541353,3.031136
f3272_48,860,,163,train,0.3698630136986301,3.0573328
f3299_12,860,,181,train,0.5617283950617284,2.72378
f3315_23,860,,26,train,0.08695652173913043,4.3988085
f3322_40,860,,183,train,0.5426829268292683,2.7585905
f3323_10,860,,153,train,0.5766423357664233,2.7240999
f3343_18,860,,179,train,0.40993788819875776,2.7799025
f3359_42,860,,172,train,0.42857142857142855,3.0846858
f3383_24,860,,180,train,0.5185185185185185,2.710639
f3390_07,860,,182,train,0.3128834355828221,3.105429
f3413_34,860,,167,train,0.58,2.5267797
f3456_33,860,,14,train,0.08333333333333333,4.242162
f3471_02,860,,170,train,0.5098039215686274,2.9680536
f3475_09,860,,179,train,0.4658385093167702,2.771707
f3479_08,860,,166,train,0.5436241610738255,2.4851372
f3502_45,860,,183,train,0.5853658536585366,2.6944346
f3516_45,860,,176,train,0.5632911392405063,2.7959356
f3520_45,860,,183,train,0.5792682926829268,2.642962
f3555_14,860,,180,train,0.4567901234567901,2.9433625
f3564_08,860,,176,train,0.4873417721518987,2.8511236
f3572_03,860,,152,train,0.5294117647058824,2.564678
f3574_30,860,,150,train,0.7407407407407407,2.317008
f3635_09,860,,155,train,0.48201438848920863,2.5030367
f3639_43,860,,157,train,0.6099290780141844,2.6976228
f3649_28,860,,134,train,0.6416666666666667,2.226438
f3655_18,860,,170,train,0.6339869281045751,2.6815662
f3721_04,860,,179,train,0.484472049689441,2.9057581
f3724_32,860,,172,train,0.538961038961039,2.704351
f3732_30,860,,179,train,0.42857142857142855,2.9554908
f3742_12,860,,151,train,0.4222222222222222,2.9992
f3748_29,860,,175,train,0.6369426751592356,2.6335282
f3759_43,860,,170,train,0.5098039215686274,2.645246
f3787_15,860,,172,train,0.42857142857142855,2.9953852
f3808_45,860,,168,train,0.5231788079470199,2.7032583
f3881_31,860,,157,train,0.3900709219858156,2.9674473
f3898_28,860,,179,train,0.5217391304347826,2.8333688
f3915_05,860,,169,train,0.5789473684210527,2.7816331
f3934_45,860,,162,train,0.4896551724137931,2.7928905
f3982_48,860,,166,train,0.40939597315436244,3.0935967
f4001_45,860,,179,train,0.422360248447205,2.8757322
f4016_16,860,,175,train,0.2356687898089172,3.284747
f4028_44,860,,174,train,0.5192307692307693,2.760146
f4033_05,860,,170,train,0.5490196078431373,2.7840474
f4046_46,860,,158,train,0.49295774647887325,2.7256305
f4049_18,860,,183,train,0.5304878048780488,2.6296942
f4081_24,860,,180,train,0.5617283950617284,2.7174463
f4096_14,860,,176,train,0.5632911392405063,2.8545141
f0001_41,860,,414,test,0.30952380952380953,3.1320095
f0007_14,860,,376,test,0.18421052631578946,3.2746706
f0018_13,860,,384,test,0.28205128205128205,3.1967747
f0103_28,860,,357,test,0.19444444444444445,3.1573534
f0140_09,860,,347,test,0.11428571428571428,3.4175358
f0143_00,860,,396,test,0.375,3.1109898
f0144_05,860,,372,test,0.2894736842105263,3.1955037
f0176_30,860,,109,test,0.09090909090909091,3.5595052
f0182_29,860,,242,test,0.28,3.0813782
f0197_34,860,,417,test,0.23809523809523808,2.9618669
f0206_38,860,,302,test,0.3548387096774194,2.8298695
f0208_05,860,,414,test,0.47619047619047616,2.7138116
f0235_17,860,,311,test,0.28125,2.8826106
f0250_37,860,,250,test,0.36,2.9707558
f0252_30,860,,404,test,0.2926829268292683,3.00757
f0253_40,860,,361,test,0.32432432432432434,2.9922535
f0256_08,860,,423,test,0.46511627906976744,2.778226
f0320_41,860,,421,test,0.18604651162790697,3.046245
f0364_10,860,,326,test,0.42424242424242425,2.6194296
f0390_33,860,,361,test,0.40540540540540543,2.852946
f0401_11,860,,408,test,0.2926829268292683,3.109224
f0430_02,860,,351,test,0.25,3.2712865
f0451_44,860,,420,test,0.2857142857142857,2.9135017
f0474_10,860,,231,test,0.2916666666666667,3.0421896
f0499_10,860,,107,test,0.0,3.673751
f0561_12,860,,345,test,0.37142857142857144,2.871304
f0592_11,860,,236,test,0.4166666666666667,2.8073213
f0603_11,860,,326,test,0.24242424242424243,3.1704938
f0612_11,860,,331,test,0.23529411764705882,3.2406588
f0618_44,860,,272,test,0.14285714285714285,3.7289386
f0623_37,860,,318,test,0.40625,3.059751
f0649_22,860,,299,test,0.3,3.3378203
f0653_02,860,,346,test,0.34285714285714286,2.9812322
f0662_29,860,,313,test,0.34375,3.2001834
f0665_47,860,,391,test,0.275,3.0123222
f0671_18,860,,353,test,0.3611111111111111,3.1397064
f0695_31,860,,368,test,0.2972972972972973,3.0877695
f0735_17,860,,320,test,0.25,3.2785316
f0752_25,860,,118,test,0.16666666666666666,3.2087078
f0790_06,860,,116,test,0.0,3.321069
f0816_18,860,,325,test,0.18181818181818182,3.2417176
f0818_03,860,,356,test,0.2777777777777778,3.071711
f0842_22,860,,356,test,0.25,2.9052358
f0844_42,860,,30,test,0.3333333333333333,3.3869188
f0847_06,860,,241,test,0.12,3.7141485
f0851_41,860,,228,test,0.5652173913043478,2.6321785
f0873_42,860,,379,test,0.3157894736842105,2.9565506
f0901_39,860,,364,test,0.2702702702702703,3.1798394
f0907_00,860,,280,test,0.39285714285714285,2.848618
f0919_47,860,,394,test,0.475,2.602558
f0920_11,860,,269,test,0.2962962962962963,2.8969302
f0936_34,860,,298,test,0.3333333333333333,3.1587434
f0991_47,860,,8,test,0.0,2.839956
f0994_46,860,,37,test,0.0,4.4196463
f0995_43,860,,336,test,0.2647058823529412,3.2757478
f1003_41,860,,218,test,0.3181818181818182,3.0891955
f1011_35,860,,152,test,0.1875,3.4520128
f1021_16,860,,277,test,0.2857142857142857,3.1694472
f1027_05,860,,303,test,0.5483870967741935,2.4227793
f1038_35,860,,24,test,0.0,4.699314
f1039_40,860,,330,test,0.42424242424242425,2.9648948
f1042_08,860,,325,test,0.36363636363636365,2.9247348
f1145_39,860,,248,test,0.16,3.4924407
f1175_48,860,,301,test,0.4838709677419355,2.442752
f1176_40,860,,326,test,0.48484848484848486,2.726913
f1203_10,860,,287,test,0.4482758620689655,2.9925275
f1223_27,860,,185,test,0.42105263157894735,2.58851
f1250_24,860,,233,test,0.5833333333333334,2.4037304
f1273_29,860,,315,test,0.5,2.786199
f1275_19,860,,41,test,0.8,1.9259319
f1290_49,860,,261,test,0.4444444444444444,2.716913
f1293_37,860,,278,test,0.42857142857142855,2.7738724
f1303_05,860,,279,test,0.5714285714285714,2.736952
f1316_31,860,,187,test,0.5263157894736842,2.5716698
f1336_30,860,,262,test,0.4444444444444444,3.0225809
f1349_00,860,,258,test,0.3076923076923077,3.3719995
f1397_09,860,,330,test,0.48484848484848486,2.734187
f1430_10,860,,281,test,0.1724137931034483,3.0187435
f1463_23,860,,95,test,0.1,3.2360966
f1466_48,860,,297,test,0.23333333333333334,3.3885727
f1481_35,860,,352,test,0.2222222222222222,3.1857553
f1494_41,860,,357,test,0.3611111111111111,3.0222342
f1503_02,860,,129,test,0.23076923076923078,3.354711
f1509_45,860,,123,test,0.3076923076923077,3.307653
f1538_15,860,,146,test,0.4,2.8403945
f1568_21,860,,167,test,0.47058823529411764,2.9322925
f1582_49,860,,169,test,0.4117647058823529,3.1936994
f1584_28,860,,169,test,0.23529411764705882,3.2396653
f1615_41,860,,114,test,0.75,2.2257283
f1696_08,860,,125,test,0.6153846153846154,2.2494729
f1706_39,860,,42,test,0.6,2.255749
f1711_35,860,,140,test,0.5714285714285714,2.5249016
f1713_02,860,,142,test,0.8,2.2056115
f1719_12,860,,163,test,0.35294117647058826,3.0259953
f1726_01,860,,40,test,0.0,4.8055077
f1729_47,860,,54,test,0.8333333333333334,1.9378315
f1745_36,860,,139,test,0.7857142857142857,2.2798963
f1746_28,860,,115,test,0.6666666666666666,2.3708427
f1767_34,860,,51,test,0.3333333333333333,3.0890858
f1790_11,860,,143,test,0.6666666666666666,2.1904364
f1802_35,860,,109,test,0.6363636363636364,2.7201753
f1806_29,860,,177,test,0.5555555555555556,2.5162642
f1829_17,860,,128,test,0.6923076923076923,2.3594697
f1845_02,860,,13,test,0.0,4.4439683
f1859_39,860,,108,test,0.7272727272727273,2.0982077
f1883_03,860,,163,test,0.7058823529411765,2.2346554
f1891_18,860,,122,test,0.6153846153846154,2.4344113
f1903_48,860,,145,test,0.6,2.5842965
f1922_38,860,,153,test,0.5625,2.625537
f2032_22,860,,110,test,0.36363636363636365,3.3219094
f2041_22,860,,158,test,0.5,2.6313987
f2053_20,860,,164,test,0.23529411764705882,2.748288
f2055_31,860,,159,test,0.1875,3.5110283
f2057_23,860,,150,test,0.6,2.73331
f2079_27,860,,153,test,0.8125,2.1769822
f2084_07,860,,160,test,0.4375,2.872396
f2091_28,860,,170,test,0.6470588235294118,2.43911
f2104_50,860,,157,test,0.5625,2.918323
f2126_57,860,,158,test,0.375,2.8542194
f2194_63,860,,172,test,0.4444444444444444,2.5693316
f2200_55,860,,168,test,0.17647058823529413,3.1393642
f2215_69,860,,141,test,0.4666666666666667,2.8701425
f2237_82,860,,179,test,0.2222222222222222,3.2284033
f2240_80,860,,171,test,0.5555555555555556,2.9958048
f2256_71,860,,162,test,0.4117647058823529,3.2980647
f2266_81,860,,57,test,0.3333333333333333,3.6192005
f2268_88,860,,155,test,0.375,2.9480581
f2306_63,860,,164,test,0.4117647058823529,3.206306
f2320_75,860,,171,test,0.4444444444444444,3.1265514
f2322_80,860,,177,test,0.3333333333333333,2.9273257
f2346_88,860,,169,test,0.5294117647058824,2.9360564
f2351_74,860,,178,test,0.4444444444444444,2.9863424
f2357_70,860,,143,test,0.4666666666666667,2.618486
f2391_85,860,,174,test,0.6111111111111112,3.0315044
f2419_83,860,,177,test,0.4444444444444444,3.0636072
f2447_93,860,,168,test,0.4117647058823529,3.1070693
f2452_69,860,,160,test,0.375,2.698672
f2476_67,860,,179,test,0.6111111111111112,2.4205954
f2481_58,860,,176,test,0.4444444444444444,2.9032469
f2504_69,860,,91,test,0.4,3.2127786
f2513_56,860,,173,test,0.4444444444444444,2.8933978
f2522_61,860,,175,test,0.3888888888888889,2.8300083
f2539_96,860,,160,test,0.625,2.3786469
f3138_46,860,,47,test,0.2,2.6544604
f3141_36,860,,176,test,0.5,2.6824694
f3150_21,860,,181,test,0.47368421052631576,2.7630508
f3201_07,860,,173,test,0.16666666666666666,3.1425028
f3210_22,860,,183,test,0.5789473684210527,2.4057086
f3254_32,860,,115,test,0.5833333333333334,2.495903
f3269_06,860,,148,test,0.26666666666666666,3.372735
f3272_48,860,,163,test,0.6470588235294118,2.3943522
f3299_12,860,,181,test,0.47368421052631576,2.6813865
f3315_23,860,,26,test,0.0,4.154392
f3322_40,860,,183,test,0.5263157894736842,2.5365195
f3323_10,860,,153,test,0.5625,3.0772138
